Temperature,Humidity,Moisture,Soil Type,Nitrogen,Potassium,Phosphorous,Season,Region,Crop Type
27.9,77.2,45.7,Loamy,40,51,14,Kharif,East,Maize
11.7,56.1,57.6,Black,54,57,23,Rabi,Central,Millets
20.6,49.5,46.5,Loamy,50,18,46,Rabi,Central,Wheat
30.1,63.6,41.8,Alluvial,31,45,43,Kharif,North,Rice
27.5,70.4,40.8,Clayey,32,32,12,Kharif,Central,Rice
27.5,73.9,43.7,Loamy,51,29,41,Kharif,South,Oil seeds
32.6,60.7,14.7,Loamy,25,18,15,Zaid,North,Ground Nuts
16.8,84.6,56.3,Sandy,38,27,46,Rabi,East,Pulses
33.4,57.7,30.4,Alluvial,46,59,21,Zaid,East,Wheat
29.1,79.5,42.0,Sandy,34,24,19,Kharif,Central,Maize
31.3,68.0,46.3,Black,23,48,34,Kharif,Central,Millets
34.7,56.4,45.7,Loamy,33,38,33,Zaid,East,Millets
35.0,56.9,47.0,Black,32,59,40,Zaid,South,Millets
27.1,71.6,46.2,Red,40,43,14,Kharif,North,Maize
28.0,62.7,46.6,Clayey,30,7,6,Kharif,North,Oil seeds
32.0,90.8,30.5,Loamy,17,8,11,Kharif,East,Oil seeds
23.0,52.9,47.1,Clayey,41,14,36,Rabi,West,Wheat
19.2,64.5,38.1,Alluvial,16,12,17,Rabi,Central,Rice
38.2,54.9,36.1,Sandy,29,33,36,Zaid,North,Millets
20.0,56.4,50.2,Alluvial,41,26,9,Rabi,Central,Sugarcane
27.2,59.2,27.3,Red,12,17,35,Kharif,South,Rice
28.1,71.0,43.6,Alluvial,31,45,36,Kharif,South,Wheat
15.5,50.8,37.9,Black,26,58,44,Rabi,Central,Millets
33.3,59.0,43.4,Black,49,56,17,Zaid,South,Millets
24.5,63.8,30.7,Clayey,16,48,42,Rabi,North,Wheat
36.8,46.0,59.7,Alluvial,49,47,17,Zaid,East,Wheat
33.5,59.0,42.6,Alluvial,28,17,5,Zaid,South,Sugarcane
28.4,81.3,20.8,Clayey,43,45,14,Kharif,North,Rice
31.3,43.7,40.6,Clayey,38,45,15,Zaid,South,Tobacco
36.4,51.4,32.5,Loamy,19,30,35,Zaid,South,Tobacco
30.3,78.1,25.9,Black,14,47,7,Kharif,South,Millets
32.9,51.9,25.9,Sandy,18,51,15,Zaid,South,Millets
20.0,56.9,35.3,Alluvial,17,42,26,Rabi,North,Wheat
26.5,79.6,55.9,Clayey,10,51,14,Kharif,West,Rice
36.5,43.7,36.1,Alluvial,13,13,33,Zaid,West,Sugarcane
19.4,80.9,32.7,Clayey,20,51,10,Rabi,North,Pulses
31.8,95.1,28.7,Sandy,30,27,5,Kharif,North,Maize
16.9,64.7,37.1,Black,52,20,10,Rabi,South,Millets
26.9,44.7,29.7,Clayey,32,55,25,Rabi,Central,Barley
31.1,73.6,35.5,Alluvial,51,36,17,Kharif,Central,Wheat
35.9,86.7,25.9,Alluvial,58,16,25,Kharif,East,Sugarcane
16.4,70.0,34.0,Loamy,32,46,40,Rabi,North,Barley
34.8,49.7,36.2,Sandy,33,26,37,Zaid,North,Tobacco
38.2,49.4,36.4,Alluvial,39,7,45,Zaid,Central,Rice
23.6,68.6,40.5,Black,26,31,6,Rabi,East,Cotton
27.5,90.4,19.3,Loamy,40,29,27,Kharif,South,Rice
21.5,43.4,31.9,Red,14,57,36,Rabi,South,Wheat
35.4,84.9,38.8,Alluvial,17,37,20,Kharif,Central,Wheat
31.1,51.2,58.4,Sandy,30,24,29,Zaid,South,Ground Nuts
21.4,68.0,28.2,Red,11,10,23,Rabi,South,Wheat
31.5,62.6,27.8,Red,19,30,5,Kharif,South,Rice
28.0,87.2,40.9,Loamy,13,33,13,Kharif,North,Oil seeds
23.3,56.3,38.0,Black,12,56,48,Rabi,North,Cotton
28.4,72.4,32.7,Alluvial,24,24,11,Kharif,North,Sugarcane
33.1,56.8,26.4,Black,47,38,15,Zaid,East,Cotton
18.5,69.4,50.9,Red,22,25,24,Rabi,South,Barley
22.3,56.7,40.4,Black,13,49,10,Rabi,East,Millets
13.8,58.0,23.9,Alluvial,38,25,12,Rabi,West,Wheat
31.1,73.8,46.0,Clayey,24,29,31,Kharif,Central,Maize
32.2,91.0,54.6,Loamy,17,11,20,Kharif,West,Oil seeds
38.2,54.0,21.6,Black,44,40,40,Zaid,North,Cotton
25.1,43.9,24.6,Sandy,42,9,22,Rabi,South,Barley
36.7,54.0,60.9,Alluvial,18,19,22,Zaid,South,Wheat
28.2,69.1,28.6,Clayey,45,24,46,Kharif,North,Rice
35.7,45.6,43.6,Alluvial,26,29,45,Zaid,North,Rice
35.9,49.8,31.8,Black,11,59,49,Zaid,East,Cotton
17.6,59.6,56.7,Sandy,39,16,33,Rabi,Central,Barley
16.0,61.8,52.5,Loamy,28,7,12,Rabi,West,Pulses
33.9,67.5,43.0,Black,38,7,40,Zaid,North,Cotton
38.2,40.0,44.4,Red,41,18,22,Zaid,East,Tobacco
28.0,77.1,52.9,Sandy,13,28,23,Kharif,North,Oil seeds
33.7,54.7,26.8,Black,10,58,46,Zaid,Central,Millets
36.5,87.9,36.7,Alluvial,21,41,28,Kharif,East,Rice
19.3,75.2,51.1,Red,41,53,28,Rabi,Central,Wheat
34.3,47.8,35.8,Loamy,44,58,36,Zaid,South,Tobacco
20.6,70.9,32.3,Sandy,43,15,20,Rabi,Central,Barley
33.7,57.0,22.4,Sandy,37,41,33,Zaid,North,Ground Nuts
34.2,93.5,51.8,Loamy,51,56,40,Kharif,East,Rice
19.7,59.5,38.6,Loamy,13,7,15,Rabi,North,Pulses
20.7,67.8,53.9,Loamy,56,59,38,Rabi,West,Wheat
32.8,80.6,42.6,Black,24,47,16,Kharif,Central,Millets
20.4,64.6,37.2,Black,20,7,30,Rabi,East,Millets
30.7,75.2,51.8,Sandy,47,15,10,Kharif,East,Rice
27.3,58.9,44.9,Loamy,15,13,8,Rabi,Central,Wheat
26.5,49.8,25.6,Alluvial,51,16,40,Rabi,West,Sugarcane
12.6,70.6,45.1,Alluvial,46,24,40,Rabi,North,Sugarcane
31.5,50.0,61.0,Sandy,14,58,9,Zaid,East,Millets
25.8,59.8,29.3,Sandy,27,54,13,Kharif,East,Rice
23.0,63.9,37.4,Sandy,29,28,22,Rabi,South,Pulses
23.1,72.6,29.7,Sandy,41,54,41,Rabi,West,Wheat
33.4,69.8,28.6,Loamy,11,59,43,Kharif,West,Rice
35.5,76.8,53.3,Sandy,31,33,24,Kharif,Central,Oil seeds
21.0,47.2,33.7,Alluvial,43,25,47,Rabi,Central,Rice
32.0,78.0,42.7,Sandy,17,50,18,Kharif,South,Oil seeds
33.4,87.9,34.5,Clayey,14,51,46,Kharif,South,Maize
25.9,93.4,71.9,Black,15,30,46,Kharif,East,Cotton
30.6,93.7,36.5,Sandy,42,34,49,Kharif,East,Rice
35.0,36.3,39.6,Clayey,52,55,13,Zaid,Central,Tobacco
24.6,62.2,38.8,Loamy,21,25,38,Rabi,West,Wheat
36.3,48.6,33.2,Black,53,53,8,Zaid,Central,Millets
26.1,71.5,54.6,Loamy,14,50,37,Kharif,West,Maize
30.4,76.8,43.1,Alluvial,24,27,20,Kharif,North,Sugarcane
16.8,69.8,32.7,Red,40,19,47,Rabi,North,Wheat
27.8,76.4,26.4,Sandy,51,10,42,Kharif,Central,Oil seeds
19.8,62.5,41.6,Alluvial,45,51,32,Rabi,South,Wheat
31.9,77.4,44.5,Sandy,15,41,5,Kharif,North,Rice
29.7,64.1,41.2,Clayey,16,6,39,Kharif,East,Maize
33.5,41.6,57.8,Loamy,55,9,30,Zaid,West,Millets
20.5,61.6,36.4,Sandy,40,25,37,Rabi,East,Barley
37.6,40.5,43.3,Red,39,21,32,Zaid,South,Ground Nuts
22.6,44.8,40.0,Loamy,14,14,29,Rabi,West,Pulses
22.2,44.4,46.8,Loamy,25,36,14,Rabi,East,Wheat
24.0,52.1,35.5,Red,40,51,23,Rabi,West,Barley
33.3,45.4,46.5,Clayey,40,46,43,Zaid,North,Ground Nuts
35.0,52.2,48.3,Sandy,52,30,8,Zaid,Central,Millets
38.0,48.4,48.0,Alluvial,17,59,35,Zaid,Central,Wheat
29.9,67.5,34.7,Loamy,56,24,23,Kharif,East,Oil seeds
40.0,49.3,43.7,Black,22,16,6,Zaid,South,Cotton
25.6,63.5,38.6,Red,23,53,43,Kharif,East,Oil seeds
26.5,33.2,18.6,Loamy,57,29,45,Rabi,North,Pulses
30.3,71.5,44.0,Red,51,10,43,Kharif,Central,Oil seeds
11.1,55.4,50.7,Loamy,27,18,36,Rabi,East,Wheat
31.6,54.8,51.3,Black,43,20,26,Zaid,North,Cotton
32.4,48.3,39.7,Black,55,22,44,Zaid,East,Cotton
17.3,64.7,48.0,Black,49,52,34,Rabi,South,Cotton
35.6,43.0,42.7,Alluvial,27,57,45,Zaid,West,Sugarcane
35.8,51.8,57.4,Clayey,51,9,19,Zaid,Central,Ground Nuts
28.4,64.2,21.3,Red,41,30,42,Kharif,West,Maize
29.3,79.4,42.7,Sandy,32,40,24,Kharif,West,Maize
31.5,89.7,36.2,Loamy,40,40,15,Kharif,East,Oil seeds
26.1,83.0,32.5,Red,45,43,20,Kharif,Central,Maize
28.6,65.9,33.2,Clayey,18,23,47,Kharif,West,Rice
25.6,53.5,54.4,Sandy,18,6,39,Rabi,West,Pulses
34.6,65.4,42.0,Loamy,16,6,32,Zaid,North,Millets
24.9,66.2,12.7,Sandy,33,11,39,Rabi,East,Wheat
35.6,58.6,45.2,Sandy,19,15,38,Zaid,North,Tobacco
18.6,72.6,51.4,Red,47,28,26,Rabi,East,Wheat
19.8,69.8,56.8,Loamy,47,44,24,Rabi,Central,Pulses
37.2,62.8,51.2,Alluvial,59,15,23,Zaid,West,Sugarcane
18.2,67.1,45.1,Loamy,41,28,40,Rabi,Central,Barley
18.2,65.5,52.0,Alluvial,56,18,9,Rabi,West,Rice
37.4,44.8,47.2,Sandy,32,11,24,Zaid,East,Tobacco
20.1,57.7,49.3,Alluvial,34,47,34,Rabi,Central,Wheat
23.6,64.0,33.6,Red,42,24,7,Rabi,West,Barley
31.0,61.9,29.2,Clayey,50,23,26,Kharif,Central,Maize
36.2,40.2,44.5,Sandy,18,5,31,Zaid,East,Ground Nuts
35.9,45.2,60.6,Red,41,23,44,Zaid,North,Millets
18.4,62.9,28.8,Clayey,18,52,39,Rabi,East,Wheat
25.5,81.2,28.6,Black,21,58,13,Kharif,East,Millets
31.4,73.3,44.9,Black,44,49,6,Kharif,North,Millets
35.6,61.3,54.9,Loamy,42,47,20,Zaid,West,Ground Nuts
28.5,71.9,28.0,Loamy,26,14,42,Kharif,South,Rice
32.3,74.5,53.0,Sandy,29,27,17,Kharif,Central,Maize
26.7,83.0,39.3,Alluvial,43,20,25,Kharif,West,Wheat
30.7,64.7,45.5,Red,12,44,11,Kharif,East,Rice
22.5,58.3,45.6,Loamy,50,27,27,Rabi,East,Pulses
33.9,77.9,18.2,Clayey,27,29,25,Kharif,South,Oil seeds
33.3,82.9,40.3,Loamy,15,26,16,Kharif,North,Maize
35.9,62.1,42.9,Alluvial,49,12,48,Zaid,East,Wheat
35.2,45.8,43.1,Black,33,37,11,Zaid,Central,Millets
17.3,44.2,40.6,Black,30,44,42,Rabi,West,Millets
35.6,94.1,47.9,Sandy,29,8,11,Kharif,North,Rice
29.7,85.5,27.8,Clayey,46,5,25,Kharif,East,Oil seeds
33.6,48.1,49.7,Black,41,42,20,Zaid,South,Cotton
18.2,66.5,10.0,Alluvial,59,10,27,Rabi,Central,Wheat
33.5,49.1,36.9,Clayey,29,42,16,Zaid,Central,Tobacco
15.1,64.2,54.4,Loamy,19,46,11,Rabi,Central,Wheat
31.1,76.2,46.1,Clayey,11,18,7,Kharif,Central,Rice
21.8,75.1,58.3,Alluvial,13,51,30,Rabi,East,Rice
34.1,53.0,16.2,Red,17,21,13,Zaid,Central,Ground Nuts
28.8,75.5,29.2,Red,33,56,43,Kharif,East,Oil seeds
34.8,44.7,54.5,Alluvial,37,19,16,Zaid,Central,Wheat
35.4,52.8,41.9,Loamy,24,7,40,Zaid,North,Tobacco
32.2,81.0,42.5,Clayey,11,43,27,Kharif,West,Oil seeds
32.4,78.8,33.7,Loamy,56,16,24,Kharif,West,Oil seeds
21.2,66.5,33.1,Clayey,42,59,31,Rabi,East,Wheat
24.2,48.6,36.8,Clayey,50,47,36,Kharif,East,Maize
37.9,44.8,30.6,Alluvial,23,55,10,Zaid,Central,Sugarcane
31.9,57.1,42.5,Clayey,37,54,47,Kharif,West,Rice
37.6,71.9,48.5,Clayey,30,38,34,Kharif,West,Oil seeds
25.1,62.8,42.2,Loamy,25,33,46,Rabi,Central,Pulses
29.8,77.6,37.5,Black,56,9,22,Kharif,East,Cotton
34.3,48.7,32.1,Red,59,59,15,Zaid,South,Millets
30.4,74.2,36.7,Red,14,13,37,Kharif,West,Maize
32.1,67.8,29.1,Alluvial,32,20,18,Kharif,South,Sugarcane
22.7,52.5,45.1,Red,33,25,29,Rabi,West,Barley
30.3,74.4,27.6,Sandy,31,33,23,Kharif,West,Maize
32.8,76.9,42.6,Loamy,21,7,6,Kharif,East,Maize
36.2,48.3,45.2,Red,56,24,38,Zaid,North,Tobacco
16.4,65.4,30.3,Loamy,37,27,45,Rabi,North,Pulses
17.5,49.9,32.2,Sandy,27,39,45,Rabi,West,Wheat
38.8,48.8,37.3,Black,31,6,24,Zaid,Central,Millets
30.9,66.4,29.3,Red,14,50,36,Kharif,South,Maize
26.2,71.3,40.8,Loamy,43,23,14,Kharif,Central,Maize
31.4,78.0,53.2,Sandy,15,58,48,Kharif,Central,Maize
28.5,78.9,34.7,Sandy,32,56,5,Kharif,South,Rice
12.3,61.2,46.1,Sandy,16,20,30,Rabi,East,Barley
34.6,54.3,53.9,Sandy,26,23,35,Zaid,East,Millets
37.2,31.9,51.1,Red,53,43,39,Zaid,South,Millets
29.9,71.8,45.3,Clayey,51,45,18,Kharif,South,Maize
29.1,74.4,32.9,Clayey,28,21,22,Kharif,North,Oil seeds
28.3,72.4,41.9,Black,16,41,31,Kharif,North,Millets
32.1,59.5,43.3,Sandy,19,30,41,Kharif,South,Maize
12.2,62.1,51.8,Sandy,42,16,22,Rabi,North,Pulses
30.9,82.2,54.5,Sandy,18,19,30,Kharif,West,Maize
23.4,66.3,38.7,Loamy,25,9,39,Rabi,South,Pulses
34.7,51.0,52.1,Black,45,19,28,Zaid,North,Cotton
23.7,57.5,29.7,Sandy,41,14,27,Rabi,South,Barley
19.2,71.6,51.7,Alluvial,36,12,49,Rabi,Central,Rice
36.6,48.1,57.0,Sandy,32,55,31,Zaid,North,Millets
13.6,66.8,36.6,Clayey,34,29,44,Rabi,West,Barley
19.1,60.8,60.2,Red,58,11,8,Rabi,North,Wheat
31.3,58.3,32.9,Sandy,47,49,34,Zaid,Central,Ground Nuts
22.7,49.3,55.5,Sandy,46,10,23,Rabi,Central,Wheat
36.9,56.6,10.8,Clayey,13,42,41,Zaid,South,Ground Nuts
17.6,67.0,39.5,Alluvial,58,35,27,Rabi,East,Wheat
33.6,36.9,34.7,Red,12,10,13,Zaid,South,Tobacco
30.3,54.4,21.4,Black,28,5,48,Kharif,North,Cotton
36.1,48.2,10.0,Red,26,37,36,Zaid,West,Millets
27.8,64.4,42.3,Clayey,33,58,18,Kharif,West,Maize
30.5,83.8,41.1,Loamy,31,48,37,Kharif,Central,Rice
29.9,74.8,29.2,Loamy,11,10,6,Kharif,Central,Oil seeds
24.3,58.9,31.7,Red,51,52,7,Rabi,West,Barley
23.9,41.4,36.2,Red,47,30,32,Rabi,East,Wheat
23.0,54.6,42.0,Loamy,10,55,36,Rabi,East,Barley
25.5,81.4,33.4,Alluvial,59,51,40,Kharif,West,Sugarcane
33.3,50.8,39.1,Clayey,18,56,47,Zaid,South,Millets
25.8,65.5,23.0,Loamy,32,30,35,Rabi,Central,Wheat
27.2,59.9,47.9,Clayey,52,57,47,Kharif,North,Oil seeds
36.3,37.6,33.0,Black,52,34,29,Zaid,East,Millets
21.4,56.2,40.5,Sandy,13,41,22,Rabi,East,Wheat
23.0,68.0,34.3,Red,35,34,49,Rabi,East,Barley
36.9,36.0,38.6,Alluvial,28,49,42,Zaid,North,Sugarcane
30.5,84.0,41.3,Alluvial,56,14,17,Kharif,West,Rice
35.2,52.9,37.8,Black,36,28,12,Zaid,Central,Cotton
27.8,91.0,60.1,Clayey,19,31,5,Kharif,Central,Oil seeds
21.5,47.6,47.0,Alluvial,26,59,43,Rabi,East,Rice
37.1,40.6,66.7,Sandy,44,21,29,Zaid,Central,Tobacco
33.6,46.3,49.1,Clayey,27,14,39,Zaid,North,Millets
24.1,64.7,40.6,Alluvial,44,12,16,Kharif,West,Sugarcane
34.7,48.6,33.5,Sandy,54,17,10,Zaid,South,Tobacco
19.1,44.8,34.7,Sandy,29,54,29,Rabi,South,Wheat
35.0,65.8,50.2,Sandy,11,40,26,Kharif,South,Rice
35.9,45.0,42.0,Clayey,14,46,39,Zaid,Central,Millets
30.5,79.8,41.1,Sandy,50,30,47,Kharif,West,Oil seeds
29.6,68.9,44.2,Loamy,50,42,44,Kharif,East,Rice
34.4,40.9,28.2,Clayey,17,7,37,Zaid,East,Millets
29.7,81.2,33.0,Clayey,36,53,9,Kharif,East,Maize
11.9,53.5,35.6,Sandy,16,48,12,Rabi,South,Pulses
30.3,62.0,26.2,Black,43,26,36,Kharif,North,Millets
26.2,55.8,32.2,Clayey,12,18,23,Rabi,North,Barley
36.8,36.0,25.9,Sandy,31,45,24,Zaid,West,Millets
37.3,39.9,36.0,Red,24,16,6,Zaid,Central,Ground Nuts
26.8,78.2,31.9,Red,46,23,19,Kharif,West,Oil seeds
17.6,48.9,36.4,Clayey,47,39,29,Rabi,West,Wheat
35.0,39.8,14.5,Red,17,38,34,Zaid,East,Tobacco
33.9,51.4,30.3,Sandy,20,26,31,Zaid,East,Tobacco
31.8,74.7,32.4,Alluvial,43,52,21,Kharif,North,Sugarcane
28.0,76.8,32.1,Black,32,15,42,Kharif,East,Millets
32.3,87.4,53.7,Clayey,36,11,25,Kharif,West,Rice
21.6,84.4,57.8,Alluvial,35,16,34,Rabi,South,Wheat
30.6,71.4,46.0,Alluvial,24,59,19,Kharif,South,Sugarcane
28.7,68.6,30.8,Alluvial,31,18,39,Kharif,South,Wheat
19.6,53.6,53.4,Loamy,19,28,20,Rabi,North,Barley
23.7,55.2,37.6,Loamy,45,59,46,Kharif,Central,Maize
26.2,66.6,17.2,Clayey,26,8,25,Kharif,North,Maize
26.6,55.7,48.1,Clayey,51,45,42,Rabi,North,Barley
34.7,64.2,36.3,Black,39,19,44,Zaid,East,Millets
32.2,41.8,45.8,Sandy,36,38,27,Zaid,West,Tobacco
30.7,77.4,36.7,Red,58,31,30,Kharif,North,Oil seeds
17.1,70.2,38.9,Sandy,54,8,9,Rabi,East,Wheat
25.8,65.5,40.5,Red,35,39,7,Kharif,East,Maize
24.8,54.2,57.2,Loamy,16,28,36,Rabi,West,Barley
30.0,81.2,29.7,Red,28,42,18,Kharif,East,Oil seeds
35.0,44.7,23.0,Loamy,40,48,48,Zaid,Central,Millets
25.3,37.6,35.9,Alluvial,33,18,7,Rabi,East,Rice
34.0,48.5,31.1,Red,47,27,32,Zaid,Central,Ground Nuts
31.2,65.1,46.0,Clayey,51,44,25,Zaid,West,Ground Nuts
35.5,52.3,41.3,Red,25,27,8,Zaid,North,Tobacco
34.0,44.5,35.3,Red,18,21,38,Zaid,South,Tobacco
16.1,63.1,38.6,Loamy,49,7,41,Rabi,Central,Pulses
35.2,49.8,37.3,Clayey,36,54,5,Zaid,North,Tobacco
35.9,49.4,47.8,Red,44,22,38,Zaid,East,Millets
27.2,76.0,34.5,Alluvial,19,25,46,Kharif,South,Rice
22.9,61.3,35.8,Sandy,55,12,48,Rabi,East,Pulses
34.1,47.0,40.1,Black,59,23,23,Zaid,North,Cotton
34.7,50.2,53.3,Alluvial,54,40,49,Zaid,East,Wheat
20.5,64.5,43.4,Alluvial,10,6,13,Rabi,North,Rice
29.5,59.1,50.5,Loamy,10,22,32,Kharif,North,Maize
34.9,38.1,40.1,Clayey,23,17,28,Zaid,East,Ground Nuts
15.2,66.5,33.1,Alluvial,52,20,15,Rabi,Central,Sugarcane
28.5,77.3,42.6,Sandy,51,5,17,Kharif,Central,Maize
30.8,99.1,37.8,Red,11,21,21,Kharif,North,Maize
32.8,35.3,41.6,Loamy,13,6,42,Zaid,North,Ground Nuts
33.4,54.5,45.6,Clayey,56,15,22,Zaid,West,Millets
17.2,77.4,62.6,Clayey,47,41,45,Rabi,South,Wheat
33.2,102.2,44.5,Loamy,56,7,26,Kharif,South,Maize
35.7,54.6,36.8,Clayey,22,50,38,Zaid,North,Millets
24.2,55.7,30.6,Black,47,9,8,Rabi,East,Millets
32.3,48.3,32.0,Loamy,16,35,8,Zaid,East,Ground Nuts
24.6,50.9,39.7,Loamy,51,34,30,Rabi,North,Wheat
33.4,46.7,37.3,Red,54,54,44,Zaid,South,Tobacco
30.7,55.4,31.4,Sandy,28,8,26,Kharif,South,Maize
28.3,66.0,29.4,Black,40,33,13,Kharif,North,Millets
28.1,93.1,19.2,Alluvial,24,11,20,Kharif,Central,Sugarcane
29.5,80.0,41.9,Black,33,47,8,Kharif,West,Cotton
22.0,67.5,56.6,Black,48,8,47,Rabi,East,Cotton
19.7,61.1,38.2,Loamy,25,41,41,Rabi,South,Pulses
29.7,87.1,33.0,Alluvial,42,47,26,Kharif,East,Wheat
32.0,43.2,32.9,Sandy,18,43,31,Zaid,West,Millets
33.4,46.7,45.0,Alluvial,38,20,43,Zaid,West,Sugarcane
23.9,59.9,28.6,Clayey,55,40,43,Rabi,West,Pulses
34.4,41.5,51.8,Loamy,52,16,29,Zaid,Central,Ground Nuts
34.9,37.8,46.5,Red,22,55,46,Zaid,South,Ground Nuts
37.3,46.6,20.7,Sandy,10,46,38,Zaid,East,Ground Nuts
32.5,77.9,43.9,Alluvial,33,25,31,Kharif,North,Wheat
30.0,51.0,34.3,Black,58,39,34,Kharif,Central,Cotton
22.5,66.5,26.8,Loamy,23,36,33,Kharif,East,Oil seeds
25.9,58.0,25.8,Clayey,21,27,18,Rabi,Central,Barley
19.1,69.5,48.2,Sandy,19,47,26,Rabi,West,Wheat
21.7,63.5,38.2,Sandy,15,7,40,Rabi,East,Pulses
14.3,70.5,27.5,Red,45,58,40,Rabi,East,Wheat
27.7,68.2,46.7,Black,16,54,34,Kharif,West,Cotton
24.8,50.1,32.7,Sandy,53,43,11,Rabi,North,Pulses
33.7,49.2,32.2,Red,27,44,14,Zaid,West,Ground Nuts
37.2,63.5,28.1,Red,23,14,31,Zaid,South,Millets
30.9,56.6,43.6,Red,54,54,37,Kharif,West,Oil seeds
23.5,71.0,41.8,Loamy,14,26,9,Rabi,West,Barley
33.0,48.4,47.9,Black,58,14,13,Zaid,North,Cotton
15.0,44.8,37.3,Clayey,26,7,7,Rabi,South,Pulses
9.7,62.8,41.9,Loamy,15,49,41,Rabi,South,Wheat
30.6,72.1,58.3,Alluvial,37,49,26,Kharif,Central,Sugarcane
35.8,54.0,37.4,Black,51,20,37,Zaid,Central,Millets
30.5,72.6,41.7,Black,46,16,7,Kharif,East,Millets
14.1,60.7,41.4,Clayey,10,18,14,Rabi,West,Wheat
33.8,35.6,42.7,Sandy,15,32,10,Zaid,North,Millets
30.0,68.4,37.8,Alluvial,22,20,14,Kharif,Central,Wheat
25.3,69.3,35.4,Sandy,43,23,31,Kharif,East,Oil seeds
32.3,48.8,39.2,Alluvial,29,17,42,Kharif,Central,Wheat
19.7,73.1,31.1,Black,30,15,31,Rabi,West,Cotton
26.9,83.6,44.2,Alluvial,17,59,23,Kharif,North,Wheat
36.3,49.4,35.0,Red,30,9,41,Zaid,South,Tobacco
33.3,87.4,32.8,Red,14,24,28,Kharif,North,Maize
31.4,70.8,36.6,Sandy,52,45,18,Rabi,South,Pulses
37.9,47.7,45.2,Clayey,19,48,28,Zaid,North,Ground Nuts
25.7,66.6,32.0,Loamy,37,7,40,Rabi,North,Pulses
19.2,51.3,47.3,Sandy,44,50,13,Rabi,West,Wheat
18.7,70.0,28.1,Loamy,10,44,32,Rabi,South,Barley
17.6,51.1,35.0,Red,25,8,47,Rabi,South,Wheat
19.1,56.3,60.5,Loamy,45,41,16,Rabi,East,Barley
14.7,52.0,42.4,Red,30,27,5,Rabi,South,Barley
25.8,54.0,30.2,Alluvial,23,56,24,Kharif,North,Wheat
35.5,51.7,27.5,Loamy,29,44,5,Zaid,North,Tobacco
29.1,52.3,52.9,Black,15,7,7,Zaid,North,Cotton
37.6,51.3,43.5,Black,45,58,13,Zaid,West,Millets
20.2,42.6,42.5,Sandy,39,7,25,Rabi,North,Wheat
23.3,62.2,36.6,Red,16,13,9,Rabi,North,Pulses
29.8,83.4,29.2,Red,42,36,36,Kharif,East,Rice
19.4,66.4,37.9,Loamy,34,7,37,Rabi,West,Wheat
33.1,73.7,29.2,Alluvial,19,22,19,Kharif,East,Rice
33.3,46.0,39.8,Clayey,22,6,24,Zaid,North,Millets
16.3,64.5,40.8,Sandy,51,11,16,Rabi,East,Barley
12.9,51.0,48.4,Alluvial,41,10,47,Rabi,East,Sugarcane
37.7,55.7,38.3,Alluvial,42,23,8,Zaid,East,Wheat
19.2,42.6,21.4,Loamy,31,50,28,Rabi,East,Pulses
27.9,68.5,28.2,Black,57,57,22,Rabi,Central,Millets
29.2,76.9,54.1,Black,16,56,43,Kharif,South,Millets
35.8,44.3,22.0,Clayey,32,45,21,Zaid,West,Ground Nuts
20.9,56.3,37.8,Loamy,54,40,39,Rabi,South,Pulses
28.8,84.1,28.4,Red,15,47,13,Kharif,North,Maize
34.9,67.4,40.7,Red,45,51,31,Zaid,South,Tobacco
34.6,55.5,23.4,Sandy,52,32,48,Zaid,Central,Tobacco
28.0,67.6,46.5,Sandy,52,34,35,Kharif,South,Rice
32.4,58.2,49.4,Clayey,14,19,46,Zaid,East,Tobacco
24.9,50.6,32.8,Alluvial,23,25,28,Rabi,West,Sugarcane
26.1,71.2,38.5,Clayey,38,22,20,Kharif,North,Rice
31.7,78.4,43.6,Red,53,36,15,Kharif,West,Maize
35.6,41.9,23.1,Clayey,14,17,13,Zaid,North,Tobacco
19.4,66.6,20.0,Alluvial,40,46,37,Rabi,East,Rice
21.4,46.7,31.3,Red,20,42,40,Rabi,East,Barley
25.8,68.0,45.5,Sandy,17,25,48,Kharif,East,Rice
26.0,94.1,52.9,Black,13,38,29,Kharif,East,Millets
30.1,86.7,47.4,Alluvial,30,19,30,Kharif,Central,Wheat
20.3,63.6,39.5,Alluvial,36,58,41,Rabi,South,Wheat
25.2,76.5,43.3,Black,22,51,27,Kharif,West,Cotton
22.4,56.2,53.2,Loamy,11,11,33,Rabi,South,Wheat
26.0,63.1,40.9,Clayey,45,32,11,Rabi,South,Wheat
34.0,68.7,54.0,Sandy,49,22,18,Kharif,North,Oil seeds
20.2,51.0,41.9,Black,30,52,6,Rabi,North,Cotton
22.6,72.5,41.1,Alluvial,13,38,34,Rabi,South,Sugarcane
33.0,46.0,47.6,Loamy,14,53,49,Zaid,East,Millets
31.9,44.3,47.5,Alluvial,54,47,37,Zaid,Central,Rice
15.6,61.9,40.3,Red,20,33,44,Rabi,East,Wheat
30.2,65.1,49.1,Red,24,57,19,Kharif,East,Rice
15.4,49.6,29.5,Alluvial,10,11,49,Rabi,West,Rice
27.2,68.7,40.7,Alluvial,49,22,43,Kharif,East,Wheat
22.5,63.4,28.5,Alluvial,11,54,30,Rabi,South,Rice
18.6,71.4,41.3,Black,13,34,6,Rabi,North,Millets
19.3,52.3,21.6,Red,25,54,37,Rabi,South,Pulses
33.1,70.0,56.2,Black,34,55,47,Kharif,East,Cotton
